,name,address,location,rating,total_ratings,types,ref,business_status,formatted_address,formatted_phone_number,price_level,website,opening_hours,latitude,longitude,postal_code,city_name,smileys,cvr_number,checked_findsmiley
1127,Mezza Coffee Craft and Food,"Rantzausgade 17, København","(12.5511427, 55.6858978)",4.2,24,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJpfYeyOZTUkYRKNMJfQL257w,OPERATIONAL,"Rantzausgade 17, 2200 København, Denmark",28 40 91 11,,,"('0900', '2100'); ('0900', '2100'); ('0900', '2100'); ('0900', '2100'); ('0900', '2100'); ('0900', '2100'); ('0900', '2100')",55.6858978,12.5511427,2200,København N,,0,1
1128,Fiskerestaurant Hooked Nørrebro,"Nørrebrogade 59, København","(12.5550001, 55.6899568)",4.4,772,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJNQ5sLapTUkYRtUsvXkUVwmw,OPERATIONAL,"Nørrebrogade 59, 2200 København, Denmark",69 16 18 16,2.0,https://gethooked.dk/,"('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200')",55.6899568,12.5550001,2200,København N,,0,1
1129,Café Griffens,"Griffenfeldsgade 4, København","(12.5554382, 55.6895574)",4.5,113,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJP-reKKpTUkYR3ghUxmpq7Qs,OPERATIONAL,"Griffenfeldsgade 4, 2200 København, Denmark",71 66 96 06,2.0,,"('0800', '1800'); ('0800', '1800'); ('0800', '1800'); ('0800', '1800'); ('0800', '2000'); ('0800', '2000'); ('0800', '2000')",55.6895574,12.5554382,2200,København N,,0,1
1130,Falafel Factory,"Nørrebrogade 63, København","(12.5546639, 55.6903482)",4.6,412,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJAV43zKtTUkYRoovB253qx3Q,OPERATIONAL,"Nørrebrogade 63, 2200 København, Denmark",52 40 63 63,,https://falafelfactory.dk/,"('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100')",55.6903482,12.5546639,2200,København N,['Elite'],37491160,1
1131,Bar Pasta Griffenfeldsgade,"Griffenfeldsgade 17, København","(12.5546277, 55.6881837)",4.3,241,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ5yA-malTUkYRiDlLGxinjYE,OPERATIONAL,"Griffenfeldsgade 17, 2200 København, Denmark",35 35 00 34,2.0,http://www.barpasta.dk/,,55.6881837,12.5546277,2200,København N,['Elite'],36926708,1
1132,Zeit & Zaatar,"Griffenfeldsgade 9, København","(12.5550716, 55.6886461)",4.6,127,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJB_QFhalTUkYR7kepFbdzIp4,OPERATIONAL,"Griffenfeldsgade 9, 2200 København, Denmark",35 36 30 47,1.0,https://zeitzaatar.dk/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,"('0900', '2100'); ('0900', '2100'); ('0900', '2100'); ('0900', '2100'); ('0900', '2100'); ('0900', '2100'); ('0900', '2100')",55.6886461,12.5550716,2200,København N,"[1, 2, 1, 2]",42227471,1
1133,Mesob Restaurant,"Griffenfeldsgade 9, tv, København N","(12.5551326, 55.68872169999999)",4.8,85,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ-bJvmr5TUkYREFUDhFi4m58,OPERATIONAL,"Griffenfeldsgade 9, tv, 2200 København, Denmark",41 17 52 06,,http://www.mosob.dk/,"('1200', '2230'); ('1200', '2230'); ('1200', '0000'); ('1200', '2230'); ('1200', '2230'); ('1200', '0000'); ('1200', '0000')",55.68872169999999,12.5551326,2200,København N,"[1, 1, 3, 1]",40988378,1
1134,Hidmona Eritrean & Ethiopian restaurant,"Griffenfeldsgade 7, København N","(12.5552744, 55.6888168)",4.6,64,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJywgs7K9TUkYRcYEttcK_Dpg,OPERATIONAL,"Griffenfeldsgade 7, 2200 København, Denmark",29 35 35 30,,https://hidmona-restaurant.business.site/?utm_source=gmb&utm_medium=referral,"('1200', '2200'); ('1400', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200')",55.6888168,12.5552744,2200,København N,,0,1
1135,Vegan Pizza,"Kapelvej 5, København","(12.5541579, 55.6900826)",4.6,118,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJKQh48sNTUkYRbXP0DpBP5-g,OPERATIONAL,"Kapelvej 5, 2200 København, Denmark",50 30 50 54,,http://www.powpizza.dk/,"('1600', '2100'); ('1600', '2100'); ('1600', '2100'); ('1600', '2100'); ('1600', '2100'); ('1600', '2100'); ('1600', '2100')",55.6900826,12.5541579,2200,København N,,0,1
1136,Gaarden & Gaden,"Nørrebrogade 88, København N","(12.5523345, 55.69226699999999)",4.2,313,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJv_-9gatTUkYRaaBerWme7RI,OPERATIONAL,"Nørrebrogade 88, 2200 København N, Denmark",55 55 08 80,2.0,http://www.gaaga.dk/,"('1500', '2300'); ('1500', '0000'); ('1500', '0000'); ('1500', '0000'); ('1500', '0000'); ('1500', '0100'); ('1500', '0100')",55.69226699999999,12.5523345,2200,København N,['Elite'],37091650,1
1137,Pizzeria L'Aquila,"Nørrebrogade 62A, København","(12.5549278, 55.6905332)",4.4,89,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJT59OG69TUkYRXfq8TfOnDXw,OPERATIONAL,"Nørrebrogade 62A, 2200 København, Denmark",34 10 10 20,2.0,http://laquila.dk/,"('1200', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1200', '2200')",55.6905332,12.5549278,2200,København N,['Elite'],34396744,1
1138,Sultan Shawarma,"Nørrebrogade 72A, København","(12.5536576, 55.6913079)",4.4,372,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJz4lIvKtTUkYRSsrpc5gBxsI,OPERATIONAL,"Nørrebrogade 72A, 2200 København, Denmark",35 36 75 12,1.0,https://m.facebook.com/pages/category/Lebanese-Restaurant/Sultan-Shawarma-140814225970855/?locale2=da_DK,"('1200', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200')",55.6913079,12.5536576,2200,København N,,0,1
1139,Yellow,"Kapelvej 1, København","(12.5543817, 55.6902044)",4.5,77,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJrdeqjVRTUkYRJIpNghNde0w,OPERATIONAL,"Kapelvej 1, 2200 København, Denmark",46 92 23 82,,http://www.yellowkbh.dk/,,55.6902044,12.5543817,2200,København N,['Elite'],39939908,1
1140,MY BAGEL HOUSE,"Nørrebrogade 63, st. 3, København","(12.5545617, 55.6903156)",5.0,15,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ8ZEgaPhTUkYR7VWONDRZiyY,OPERATIONAL,"Nørrebrogade 63, st. 3, 2200 København, Denmark",60 56 15 95,,http://www.mybagelhouse.dk/,"('1100', '2000'); ('1100', '2000'); ('1100', '2000'); ('1100', '2000'); ('1100', '2000'); ('1100', '2000'); ('1100', '2000')",55.6903156,12.5545617,2200,København N,[1],42477583,1
1141,The Turning Chicken,"Nørrebrogade 98, København","(12.5514311, 55.6927728)",4.8,227,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJvbh5tRtTUkYRLoEElrW6dVQ,OPERATIONAL,"Nørrebrogade 98, 2200 København, Denmark",51 50 61 71,,,"('1200', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200')",55.6927728,12.5514311,2200,København N,,0,1
1142,O'Snacks Nørrebro,"Nørrebrogade 98, København","(12.551512, 55.69287749999999)",3.4,7,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJFzpvyuBTUkYRbzYdJohxQA0,OPERATIONAL,"Nørrebrogade 98, 2200 København, Denmark",26 24 28 29,,https://osnacks.dk/menu/11924/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_term=discount&utm_content=20,"('1200', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2300'); ('1100', '0200'); ('1100', '0200')",55.69287749999999,12.551512,2200,København N,,0,1
1143,Sheik Shawarma,"Nørrebrogade 98, København","(12.5512713, 55.6928819)",4.2,522,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJFaWbhqxTUkYRBT769N073fE,OPERATIONAL,"Nørrebrogade 98, 2200 København, Denmark",42 37 71 77,1.0,https://sheik-shawarma-halal.business.site/,"('1030', '2200'); ('1030', '2200'); ('1000', '2200'); ('1030', '2200'); ('1030', '2200'); ('1030', '2200'); ('1030', '2200')",55.6928819,12.5512713,2200,København N,"[1, 1, 2, 1]",38243411,1
1144,Five Star,"Nørrebrogade 100, København","(12.5511463, 55.69297630000001)",3.9,180,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJQVnEhaxTUkYRR0StHmMHtS4,OPERATIONAL,"Nørrebrogade 100, 2200 København, Denmark",32 16 77 86,,https://www.dagensmenu.dk/pizzeria/five-stars-shawarma-k%C3%B8benhavn-n?ad-id=2163,"('1100', '0000'); ('1100', '0000'); ('1100', '0000'); ('1100', '0000'); ('1100', '0000'); ('1100', '0000'); ('1100', '0000')",55.69297630000001,12.5511463,2200,København N,,0,1
1145,Runddelens Kebab,"Nørrebrogade 108, København","(12.5506319, 55.6933813)",4.0,65,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJK35pkqxTUkYRK59FgmQLhpc,OPERATIONAL,"Nørrebrogade 108, 2200 København, Denmark",35 36 22 40,,,"('1200', '0000'); ('1200', '0200'); ('1200', '0200'); ('1200', '0200'); ('1200', '0200'); ('1200', '0500'); ('1200', '0500')",55.6933813,12.5506319,2200,København N,,0,1
1146,Street Food 108,"Nørrebrogade 108, København","(12.5505584, 55.69336750000001)",4.5,140,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJs033kZ5TUkYRLrVhVH6gaEU,OPERATIONAL,"Nørrebrogade 108, 2200 København, Denmark",35 35 70 80,1.0,,"('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200')",55.69336750000001,12.5505584,2200,København N,,0,1
1147,Det Eksotiske Hjørne,"Jagtvej 127, København","(12.5520521, 55.6973762)",4.5,187,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJZWFSDVNSUkYRZOkZAslycrk,OPERATIONAL,"Jagtvej 127, 2200 København, Denmark",35 83 05 80,1.0,http://eksotiske-hjorne.dk/,"('1100', '2000'); ('1000', '2000'); ('1000', '2000'); ('1000', '2000'); ('1000', '2000'); ('1000', '2000'); ('1100', '2000')",55.6973762,12.5520521,2200,København N,"[1, 2, 1, 1]",27115292,1
1148,Mahalle Take Away,"Jagtvej 101, København","(12.5502322, 55.69583480000001)",5.0,3,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJXbNsaJhTUkYR8zZI8yg9_mE,OPERATIONAL,"Jagtvej 101, 2200 København, Denmark",30 80 95 59,,http://www.mahalle.dk/,"('1200', '2100'); ('1500', '2100'); ('1500', '2100'); ('1500', '2100'); ('1500', '2100'); ('1200', '2100'); ('1200', '2100')",55.69583480000001,12.5502322,2200,København N,[1],40550836,1
1149,Køkkenet v/Flemming Lybecker Petersen,"Jagtvej 131, København","(12.5526557, 55.6979415)",4.7,12,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJO5MCdVNSUkYRzr9c4KBnyG8,OPERATIONAL,"Jagtvej 131, 2200 København, Denmark",33 24 14 28,,http://www.koekkenet.net/,,55.6979415,12.5526557,2200,København N,,0,1
1150,Royal Bagel,"Tagensvej 41, København N","(12.5535261, 55.699417)",3.7,151,"['restaurant', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']",ChIJtXMW61NSUkYRRMvgoVQxUx0,OPERATIONAL,"Tagensvej 41, 2200 København, Denmark",35 35 33 90,1.0,https://tagensvej.royalbagel.dk/,"('1100', '2100'); ('1000', '2100'); ('1000', '2100'); ('1000', '2100'); ('1000', '2100'); ('1000', '2100'); ('1100', '2100')",55.699417,12.5535261,2200,København N,"[1, 2, 2, 1]",38784927,1
1151,Afandi Kebab,"Jagtvej 139, København N","(12.5533485, 55.69854789999999)",4.0,166,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ58w4nmxOUkYRHnoSgurQARg,OPERATIONAL,"Jagtvej 139, 2200 København, Denmark",32 10 30 40,,,"('1200', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200')",55.69854789999999,12.5533485,2200,København N,"[1, 1]",28829418,1
1152,"Dilan's - Fast, fresh, delicious.","Jagtvej 92, København","(12.5527119, 55.69751549999999)",4.0,45,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJB2fiVYFTUkYR2jTliq7aAbs,OPERATIONAL,"Jagtvej 92, 2200 København, Denmark",35 37 19 09,,https://www.facebook.com/DilansKBH/,"('1100', '2300'); ('1100', '2300'); ('1100', '2300'); ('1100', '2300'); ('1100', '2300'); ('1100', '2300'); ('1100', '2300')",55.69751549999999,12.5527119,2200,København N,,0,1
1153,Yolkie egg joint,"Jagtvej 76, st th, København","(12.5514978, 55.69641300000001)",4.3,176,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJO2b1p4pTUkYRoRvI_PnQdps,CLOSED_TEMPORARILY,"Jagtvej 76, st th, 2200 København, Denmark",71 87 44 89,,http://yolkie.dk/,,55.69641300000001,12.5514978,2200,København N,,0,1
1154,Stefanos Pita Guys,"Jagtvej 137, København N","(12.5531509, 55.6983871)",4.5,100,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJGXQPQftTUkYR-2M2ev7LcVs,OPERATIONAL,"Jagtvej 137, 2200 København, Denmark",31 34 70 88,,http://www.stefanospita.dk/,"('1100', '2000'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100')",55.6983871,12.5531509,2200,København N,"[2, 1, 1, 2]",40848797,1
1155,Studio 55,"Rådmandsgade 55, København","(12.5533153, 55.70169259999999)",4.1,8,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJCy3xelFSUkYRm_-5FZqL1CE,OPERATIONAL,"Rådmandsgade 55, 2200 København, Denmark",,,,"('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100')",55.70169259999999,12.5533153,2200,København N,,0,1
1156,Shami Hytte,"Vermundsgade 17, København","(12.5537058, 55.7053301)",4.3,3,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJHfPh9dZTUkYRGYu6SM7EFD4,OPERATIONAL,"Vermundsgade 17, 2100 København, Denmark",42 79 28 15,,,"('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200')",55.7053301,12.5537058,2100,København Ø,,0,1
1157,La Luna,"Haraldsgade 54, København","(12.5547555, 55.7066654)",3.2,166,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ__kMfFpSUkYRtcXsPSrWdoI,OPERATIONAL,"Haraldsgade 54, 2100 København, Denmark",39 27 47 46,1.0,https://laluna2100.dk/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,"('1600', '0345'); ('1600', '0345'); ('1600', '0345'); ('1600', '0345'); ('1600', '0345'); ('1600', '0345'); ('1600', '0345')",55.7066654,12.5547555,2100,København Ø,"[1, 2]",27416225,1
1158,Haralds Pizza,"Haraldsgade 64, st.tv, København","(12.5559945, 55.7073416)",4.2,65,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJV6Ezip1TUkYR9Dt2aGtp7SE,OPERATIONAL,"Haraldsgade 64, st.tv, 2100 København, Denmark",50 10 92 09,,https://haraldspizza.dk/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,"('1600', '2200'); ('1600', '2200'); ('1600', '2200'); ('1600', '2200'); ('1600', '2200'); ('1600', '2200'); ('1600', '2200')",55.7073416,12.5559945,2100,København Ø,"[1, 4, 2, 1]",40723870,1
1159,Benvenuti Pizza Emdrup,"Emdrupvej 8, København Ø","(12.555527, 55.718737)",3.7,100,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJZctxC2hSUkYRW9O6sWI2TgA,OPERATIONAL,"Emdrupvej 8, 2100 København, Denmark",39 18 68 88,2.0,https://www.eatonline.dk/restaurant/126/benvenuti-pizzeria-emdrup,"('1200', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1200', '2200')",55.718737,12.555527,2100,København Ø,,0,1
1160,Beit Sitti,"Emdrupvej 12, København","(12.5549215, 55.718795)",3.8,65,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJB-jnEmhSUkYRRjroL04Qfcc,OPERATIONAL,"Emdrupvej 12, 2100 København, Denmark",53 57 05 70,,http://www.beitsitti.dk/,"('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100')",55.718795,12.5549215,2100,København Ø,"[1, 1, 1]",38427431,1
1161,Koryu Sushi,"Emdrupvej 8, København Ø","(12.5555551, 55.7187875)",4.4,8,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ6dYoBIZTUkYRx0L0cXgDMwE,OPERATIONAL,"Emdrupvej 8, 2100 København, Denmark",31 89 88 68,,https://koryusushi.dk/,,55.7187875,12.5555551,2100,København Ø,[1],40848169,1
1162,Dagens Måltid,"Bernstorffsvej 69, Hellerup","(12.5555986, 55.7356095)",4.5,42,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",ChIJO5DvHXRSUkYRIaV0DXi07kE,OPERATIONAL,"Bernstorffsvej 69, 2900 Hellerup, Denmark",39 46 28 40,,https://dagensmaaltid.dk/,"('1500', '2000'); ('1500', '2000'); ('1500', '2000'); ('1500', '2000'); ('1500', '2000'); ('1500', '2000'); ('1500', '2000')",55.7356095,12.5555986,2900,Hellerup,,0,1
1163,Je t'aime,"Dybbølsgade 9, København","(12.5575631, 55.6653251)",4.5,343,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ3-7mQXFTUkYRWM8GvVgZb_E,OPERATIONAL,"Dybbølsgade 9, 1721 København, Denmark",,2.0,http://www.jetaime.dk/,,55.6653251,12.5575631,1500-1799,København V,,0,1
1164,Mangal,"Flæsketorvet 50, København","(12.5586665, 55.6671616)",4.0,266,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJT_ShwnNTUkYRgsJw2x5mzB8,OPERATIONAL,"Flæsketorvet 50, 1711 København, Denmark",61 43 61 53,2.0,http://restaurantmangal.com/,,55.6671616,12.5586665,1500-1799,København V,['Elite'],30535804,1
1165,NOHO,"Flæsketorvet 28, København V","(12.5580052, 55.667631)",4.0,1234,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJj_T07HNTUkYRlYyqiqv1fks,OPERATIONAL,"Flæsketorvet 28, 1711 København V, Denmark",71 99 59 90,3.0,http://noho.bar/,,55.667631,12.5580052,1500-1799,København V,['Elite'],33579381,1
1166,Magasasa Dim Sum & Cocktails,"Flæsketorvet 54-56, København V","(12.5588577, 55.6670468)",4.1,921,"['restaurant', 'meal_takeaway', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJ_arV3HNTUkYRVykO4NHJMwA,OPERATIONAL,"Flæsketorvet 54-56, 1711 København V, Denmark",33 23 80 89,2.0,http://www.magasasa.dk/,"('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2300'); ('1200', '0000'); ('1200', '0000')",55.6670468,12.5588577,1500-1799,København V,"[4, 1, 4, 4]",30353447,1
1167,Xtreme Motorcycles & Cafe,"Ingerslevsgade 60, København V","(12.559879, 55.66606299999999)",4.7,3,"['hair_care', 'restaurant', 'food', 'health', 'point_of_interest', 'store', 'establishment']",ChIJoW0xfnFTUkYRL_DBXgkIzhU,OPERATIONAL,"Ingerslevsgade 60, 1705 København, Denmark",40 34 70 30,,https://fb.com/XtremeMotorcycles/,,55.66606299999999,12.559879,1500-1799,København V,,0,1
1168,Fermentoren,"Halmtorvet 29C, København","(12.5564055, 55.6678715)",4.6,2360,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJFVIMC3RTUkYR5fgRNfw4lYo,OPERATIONAL,"Halmtorvet 29C, 1700 København, Denmark",23 98 86 77,2.0,http://fermentoren.com/,"('1300', '0000'); ('1300', '0000'); ('1300', '0000'); ('1300', '0000'); ('1300', '0100'); ('1300', '0200'); ('1300', '0200')",55.6678715,12.5564055,1500-1799,København V,"[1, 1, 1, 1]",33866569,1
1169,Sushi Best Vesterbro,"Sønder Boulevard 43, København","(12.5542846, 55.66707299999999)",4.0,9,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJjzfBIXRTUkYR0w2-QFJTbvk,OPERATIONAL,"Sønder Blvd. 43, 1720 København, Denmark",33 22 07 06,,https://sushibest.dk/,,55.66707299999999,12.5542846,1500-1799,København V,,0,1
1170,Mør,"Skelbækgade 3A, København V","(12.557434, 55.66714469999999)",4.0,44,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJf-u8jFdTUkYRoyl14_NQybE,OPERATIONAL,"Skelbækgade 3A, 1717 København, Denmark",,,http://mør-kødbyen.dk/,,55.66714469999999,12.557434,1500-1799,København V,,0,1
1171,Bella Gastronomia Italiana,"Sønder Boulevard 40, st, København","(12.553665, 55.6673427)",4.0,54,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ93vlDDRTUkYR7fhtsLEuCf0,OPERATIONAL,"Sønder Blvd. 40, st, 1720 København, Denmark",33 24 88 78,,https://bellaitaliana1720.dk/,"('1200', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1200', '2200')",55.6673427,12.553665,1500-1799,København V,,0,1
